input_text,target_text,label,label_id
Complete the payment of 926 using Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 926, ""payment_method"": ""net_banking""}}",make_payment,8
I want to pay 974 through UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 974, ""payment_method"": ""upi""}}",make_payment,8
Process a payment of 457 with Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 457, ""payment_method"": ""credit_card""}}",make_payment,8
Increase 2 more for Close-Up Toothpaste.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 2}}",inc_quantity,4
Make sure 5 Amul Ice Cream is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Amul Ice Cream"", ""quantity"": 5}}",add_to_cart,0
Can you increase the quantity of Red Bull by 6?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 6}}",inc_quantity,4
Throw in 2 of Nivea Cream to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 2}}",add_to_cart,0
Increase 9 more for Close-Up Toothpaste.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 9}}",inc_quantity,4
I want to pay 901 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 901, ""payment_method"": ""cod""}}",make_payment,8
Pull up results for cheap biscuits.,"{""name"": ""search"", ""arguments"": {""query"": ""cheap biscuits""}}",search,3
"I need 8 more Dove Shampoo, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 8}}",dec_quantity,5
"I'd like to buy 1 Maggi Masala Noodles, add it to the cart.","{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Maggi Masala Noodles"", ""quantity"": 1}}",add_to_cart,0
Cancel Mother Dairy Butter from the cart.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Mother Dairy Butter""}}",delete_from_cart,10
Adjust 5 Star count and reduce it by 10.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 10}}",dec_quantity,5
Use UPI to settle 179.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 179, ""payment_method"": ""upi""}}",make_payment,8
Bump up Nivea Cream by 1.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 1}}",inc_quantity,4
Charge 800 to my Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 800, ""payment_method"": ""debit_card""}}",make_payment,8
"I need 2 more Cinthol Deo, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 2}}",dec_quantity,5
Can you put 5 of Vicks VapoRub in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 5}}",add_to_cart,0
Complete the payment of 764 using UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 764, ""payment_method"": ""upi""}}",make_payment,8
Adjust Red Bull count and increase it by 9.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 9}}",inc_quantity,4
"I'd like to buy 5 Britannia Good Day Cookies, add it to the cart.","{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 5}}",add_to_cart,0
Charge 354 to my Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 354, ""payment_method"": ""cod""}}",make_payment,8
"I need 6 more Tide Washing Powder, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 6}}",inc_quantity,4
Take Red Bull out of my cart.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Red Bull""}}",delete_from_cart,10
Process a payment of 505 with Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 505, ""payment_method"": ""cod""}}",make_payment,8
"I need 8 more Colgate Toothpaste, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 8}}",dec_quantity,5
Increase 4 more for Dove Shampoo.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 4}}",inc_quantity,4
Complete the payment of 842 using UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 842, ""payment_method"": ""upi""}}",make_payment,8
"I'd like to buy 4 Maggi Masala Noodles, add it to the cart.","{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Maggi Masala Noodles"", ""quantity"": 4}}",add_to_cart,0
Bump up Nivea Cream by 6.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 6}}",inc_quantity,4
"I'd like to buy 4 Electral, add it to the cart.","{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Electral"", ""quantity"": 4}}",add_to_cart,0
I want to pay 724 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 724, ""payment_method"": ""cod""}}",make_payment,8
Can you reduce the quantity of Lays Potato Chips by 10?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 10}}",dec_quantity,5
Charge 483 to my Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 483, ""payment_method"": ""credit_card""}}",make_payment,8
Throw in 5 of Amul Milk to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Amul Milk"", ""quantity"": 5}}",add_to_cart,0
Add 2 Heinz Tomato Ketchup to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Heinz Tomato Ketchup"", ""quantity"": 2}}",add_to_cart,0
Increase 5 more for Heinz Tomato Ketchup.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Heinz Tomato Ketchup"", ""quantity"": 5}}",inc_quantity,4
I want to pay 676 through Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 676, ""payment_method"": ""credit_card""}}",make_payment,8
Process a payment of 592 with Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 592, ""payment_method"": ""debit_card""}}",make_payment,8
Throw in 2 of Pepsi to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Pepsi"", ""quantity"": 2}}",add_to_cart,0
Complete the payment of 175 using Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 175, ""payment_method"": ""net_banking""}}",make_payment,8
Complete the payment of 252 using Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 252, ""payment_method"": ""net_banking""}}",make_payment,8
Increase 5 more for Emami Navratna Oil.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 5}}",inc_quantity,4
Throw in 4 of Vicks VapoRub to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 4}}",add_to_cart,0
Add 3 Bourbon Biscuits to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Bourbon Biscuits"", ""quantity"": 3}}",add_to_cart,0
Add 4 Colgate Toothpaste to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 4}}",add_to_cart,0
Adjust Tide Washing Powder count and reduce it by 5.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 5}}",dec_quantity,5
Charge 920 to my Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 920, ""payment_method"": ""cod""}}",make_payment,8
Charge 691 to my Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 691, ""payment_method"": ""net_banking""}}",make_payment,8
I want to pay 267 through Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 267, ""payment_method"": ""credit_card""}}",make_payment,8
Can you increase the quantity of Godrej Cinthol Deodorant by 5?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Godrej Cinthol Deodorant"", ""quantity"": 5}}",inc_quantity,4
Add 5 Britannia Good Day Cookies to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 5}}",add_to_cart,0
Complete the payment of 325 using Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 325, ""payment_method"": ""debit_card""}}",make_payment,8
Can you reduce the quantity of Cinthol Deo by 6?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 6}}",dec_quantity,5
Process a payment of 782 with Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 782, ""payment_method"": ""cod""}}",make_payment,8
Process a payment of 576 with UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 576, ""payment_method"": ""upi""}}",make_payment,8
Can you increase the quantity of Cinthol Deo by 5?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 5}}",inc_quantity,4
Throw in 5 of Lays Potato Chips to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 5}}",add_to_cart,0
I want to pay 101 through Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 101, ""payment_method"": ""debit_card""}}",make_payment,8
Reduce 6 more for Red Bull.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 6}}",dec_quantity,5
Reduce 6 more for Close-Up Toothpaste.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 6}}",dec_quantity,5
Reduce 7 more for Amul Milk.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Amul Milk"", ""quantity"": 7}}",dec_quantity,5
"I need 2 more Colgate Toothpaste, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 2}}",dec_quantity,5
Process a payment of 703 with Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 703, ""payment_method"": ""credit_card""}}",make_payment,8
Increase 6 more for Emami Navratna Oil.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 6}}",inc_quantity,4
Complete the payment of 679 using Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 679, ""payment_method"": ""debit_card""}}",make_payment,8
I want to pay 853 through Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 853, ""payment_method"": ""credit_card""}}",make_payment,8
Use Net Banking to settle 790.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 790, ""payment_method"": ""net_banking""}}",make_payment,8
I need to search for buy shampoo.,"{""name"": ""search"", ""arguments"": {""query"": ""buy shampoo""}}",search,3
Bump up 5 Star by 3.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 3}}",inc_quantity,4
Use Credit Card to settle 134.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 134, ""payment_method"": ""credit_card""}}",make_payment,8
Make sure 2 Pepsi is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Pepsi"", ""quantity"": 2}}",add_to_cart,0
Increase 2 more for Tide Washing Powder.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 2}}",inc_quantity,4
Take Maggi Masala Noodles out of my cart.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Maggi Masala Noodles""}}",delete_from_cart,10
Adjust Dove Shampoo count and reduce it by 7.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 7}}",dec_quantity,5
Charge 559 to my Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 559, ""payment_method"": ""net_banking""}}",make_payment,8
Reduce 3 more for Dove Shampoo.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 3}}",dec_quantity,5
Increase 9 more for Bourbon Biscuits.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Bourbon Biscuits"", ""quantity"": 9}}",inc_quantity,4
Process a payment of 652 with Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 652, ""payment_method"": ""cod""}}",make_payment,8
Can you reduce the quantity of Amul Ice Cream by 7?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Amul Ice Cream"", ""quantity"": 7}}",dec_quantity,5
Can you reduce the quantity of Bourbon Biscuits by 4?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Bourbon Biscuits"", ""quantity"": 4}}",dec_quantity,5
Can you increase the quantity of Electral by 3?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Electral"", ""quantity"": 3}}",inc_quantity,4
"I'd like to buy 5 Close-Up Toothpaste, add it to the cart.","{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 5}}",add_to_cart,0
Charge 855 to my Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 855, ""payment_method"": ""cod""}}",make_payment,8
Add 5 Mother Dairy Butter to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Mother Dairy Butter"", ""quantity"": 5}}",add_to_cart,0
Process a payment of 454 with Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 454, ""payment_method"": ""cod""}}",make_payment,8
Make sure 4 Mother Dairy Butter is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Mother Dairy Butter"", ""quantity"": 4}}",add_to_cart,0
Use Cash on Delivery to settle 435.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 435, ""payment_method"": ""cod""}}",make_payment,8
Use UPI to settle 294.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 294, ""payment_method"": ""upi""}}",make_payment,8
Reduce 5 more for Lays Potato Chips.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 5}}",dec_quantity,5
Adjust Lays Potato Chips count and increase it by 10.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 10}}",inc_quantity,4
Charge 711 to my Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 711, ""payment_method"": ""net_banking""}}",make_payment,8
Increase 9 more for Mother Dairy Butter.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Mother Dairy Butter"", ""quantity"": 9}}",inc_quantity,4
Can you put 5 of Godrej Cinthol Deodorant in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Godrej Cinthol Deodorant"", ""quantity"": 5}}",add_to_cart,0
Bump up Pepsi by 3.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Pepsi"", ""quantity"": 3}}",dec_quantity,5
Remove Emami Navratna Oil from my order.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Emami Navratna Oil""}}",delete_from_cart,10
Adjust Pepsi count and reduce it by 5.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Pepsi"", ""quantity"": 5}}",dec_quantity,5
I want to pay 435 through Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 435, ""payment_method"": ""debit_card""}}",make_payment,8
Complete the payment of 997 using Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 997, ""payment_method"": ""cod""}}",make_payment,8
Charge 666 to my UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 666, ""payment_method"": ""upi""}}",make_payment,8
Cancel Bourbon Biscuits from the cart.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Bourbon Biscuits""}}",delete_from_cart,10
Adjust Nivea Cream count and reduce it by 6.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 6}}",dec_quantity,5
Process a payment of 299 with Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 299, ""payment_method"": ""net_banking""}}",make_payment,8
Increase 6 more for Tide Washing Powder.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 6}}",inc_quantity,4
Can you reduce the quantity of Mother Dairy Butter by 2?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Mother Dairy Butter"", ""quantity"": 2}}",dec_quantity,5
Reduce 8 more for Red Bull.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 8}}",dec_quantity,5
Reduce 4 more for Colgate Toothpaste.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 4}}",dec_quantity,5
Use Credit Card to settle 999.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 999, ""payment_method"": ""credit_card""}}",make_payment,8
Make sure 4 Britannia Good Day Cookies is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 4}}",add_to_cart,0
Look up buy shampoo for me.,"{""name"": ""search"", ""arguments"": {""query"": ""buy shampoo""}}",search,3
Adjust Maggi Masala Noodles count and increase it by 9.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Maggi Masala Noodles"", ""quantity"": 9}}",inc_quantity,4
Can you reduce the quantity of Dove Shampoo by 4?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 4}}",dec_quantity,5
Charge 778 to my Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 778, ""payment_method"": ""credit_card""}}",make_payment,8
Reduce 2 more for Emami Navratna Oil.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 2}}",dec_quantity,5
"I need 8 more Lays Potato Chips, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 8}}",dec_quantity,5
